COUNTRY,STATION,STD_CODE,STATE_ABB
INDIA,NAMALIGARH,3774,ASSAM
INDIA,RAJGARH,3754,ASSAM
INDIA,MURAJHAR,3674,ASSAM
INDIA,KALAIN,3845,ASSAM
INDIA,LAKHIPUR,3842,ASSAM
INDIA,BADORPUR,3842,ASSAM
INDIA,JIRIGHAT,3842,ASSAM
INDIA,MOTINAGAR,3842,ASSAM
INDIA,SONABARIGHAT,3842,ASSAM
INDIA,MADHURAMUKH,3842,ASSAM
INDIA,ADABARI,361,ASSAM
INDIA,KHAPRAIL,353,WEST BENGAL
INDIA,NOONMATI,353,ASSAM
INDIA,SOALKUCHI,353,ASSAM
INDIA,AMINGAON,353,ASSAM
INDIA,PANIKHAITI,353,ASSAM
INDIA,JORABAT,353,ASSAM
INDIA,JOYPURE,374,ASSAM
INDIA,KATHALGURI,374,ASSAM
INDIA,TINKHONG,374,ASSAM
INDIA,DULIAJAN,374,ASSAM
INDIA,TAMARHAT,3662,ASSAM
INDIA,AGOMONI,3662,ASSAM
INDIA,LAKHIPUR,3663,ASSAM
INDIA,DHUPDHARA,3663,ASSAM
INDIA,GOGAMUKH,3752,ASSAM
INDIA,JANGAKHAT,373,ASSAM
INDIA,LAMDING,3674,ASSAM
INDIA,MUKULNUA,3624,ASSAM
INDIA,HARYANAJO,361,ASSAM
INDIA,KHETRI,361,ASSAM
INDIA,SONAPUR,361,ASSAM
INDIA,DINJAN,374,ASSAM
INDIA,BEBEJIA,3672,ASSAM
INDIA,LALA,3844,ASSAM
INDIA,LONGKING,3673,ASSAM
INDIA,KUTUMANI BAZAR,3843,ASSAM
INDIA,BAZARGHAT,3843,ASSAM
INDIA,DULLAYCHERRA,3843,ASSAM
INDIA,FAKIRA BAZAR,3843,ASSAM
INDIA,MANIKPUR,3664,ASSAM
INDIA,SINGRI,3716,ASSAM
INDIA,DEOMORNOIGAON,3713,ASSAM
INDIA,KALIGAON,3713,ASSAM
INDIA,KHARUPETIA,3713,ASSAM
INDIA,SARABARI,3713,ASSAM
INDIA,NELLIE,3678,ASSAM
INDIA,TILIKIAM,376,ASSAM
INDIA,CHAMATA,3624,ASSAM
INDIA,RAJNAGAR,3842,ASSAM
INDIA,SAKHAPRA,3842,ASSAM
INDIA,BARJATRAPUR,3842,ASSAM
INDIA,DAMEHERRA,3842,ASSAM
INDIA,KATHALGURI,374,ASSAM
INDIA,KALIGANJ BAZAR,3843,ASSAM
INDIA,BAZARICHERRA,3843,ASSAM
INDIA,SOOTIA,3715,ASSAM
INDIA,JANUGURI,3715,ASSAM
INDIA,ITAKHOLA,3715,ASSAM
INDIA,RANGACHAUKUA,3715,ASSAM
INDIA,BARGANG,3715,ASSAM
INDIA,BEDITI,3715,ASSAM
INDIA,DHAKUAKHANA,3755,ASSAM
INDIA,BARHOLLA,3771,ASSAM
INDIA,TITABAR,3771,ASSAM
INDIA,CHAYGAON,3623,ASSAM
INDIA,GARRESWAR,3621,ASSAM
INDIA,KAKI,3674,ASSAM
INDIA,KHOIRABARI,3713,ASSAM
INDIA,MAZBAT,3713,ASSAM
INDIA,RAWTA,3711,ASSAM
INDIA,GAHIGAON,3715,ASSAM
INDIA,GOHPUR,3715,ASSAM
INDIA,SHILAPATHAR,37532,ASSAM
INDIA,DARRANGA,3621,ASSAM
INDIA,TAMULPUR,3621,ASSAM
INDIA,NAKACHARI,3771,ASSAM
INDIA,MACHKHOWA,37532,ASSAM
INDIA,BAIHATA,3621,ASSAM
INDIA,BOKO,3623,ASSAM
INDIA,PAROICHARALI,3715,ASSAM
INDIA,HARYANARINKHALA,3212,WEST BENGAL
INDIA,KINNABAR,3463,WEST BENGAL
INDIA,BARABHUM,3253,WEST BENGAL
INDIA,HILLI,3522,WEST BENGAL
INDIA,N.B.MEDICAL COLLEGE,353,WEST BENGAL
INDIA,KASINAGAR,6815,ORISSA
INDIA,RASOL,6732,ORISSA
INDIA,BAJAPUR,6755,ORISSA
INDIA,KALIAPANI,6726,ORISSA
INDIA,ANANTPUR,6788,ORISSA
INDIA,GANDIBED,6788,ORISSA
INDIA,KHAIRA,6788,ORISSA
INDIA,BILAIPADA,6767,ORISSA
INDIA,REMULI,6767,ORISSA
INDIA,ARANPAL,6784,ORISSA
INDIA,PARADEEPGARH,6722,ORISSA
INDIA,JAIPUR,6722,ORISSA
INDIA,ERASAMA,6722,ORISSA
INDIA,NAGARAN,6782,ORISSA
INDIA,OUPADA,6782,ORISSA
INDIA,KHUAD,6781,ORISSA
INDIA,MUKULISTH,6781,ORISSA
INDIA,RAJGHAT,6781,ORISSA
INDIA,B.T.PUR,6784,ORISSA
INDIA,DOLASAHI,6784,ORISSA
INDIA,BHANDARI POKHARI,6786,ORISSA
INDIA,BHUSURI,6786,ORISSA
INDIA,MATTOO,6786,ORISSA
INDIA,KHUNTUNI,6723,ORISSA
INDIA,BIRIBATI,671,ORISSA
INDIA,SANKATNASH,671,ORISSA
INDIA,BARUBEI,6726,ORISSA
INDIA,DUBRI,6726,ORISSA
INDIA,KANAKPUR,6722,ORISSA
INDIA,TIRAN,6722,ORISSA
INDIA,BHAPUR,6762,ORISSA
INDIA,GANDIA,6762,ORISSA
INDIA,JORANDA,6762,ORISSA
INDIA,KAIMATI,6762,ORISSA
INDIA,JAIRAL,6769,ORISSA
INDIA,MATHAKARGOLA,6769,ORISSA
INDIA,PATRAPUR,680,ORISSA
INDIA,GOSANIGAR,6815,ORISSA
INDIA,BANDHA,6815,ORISSA
INDIA,GURRA,6815,ORISSA
INDIA,HARYANABUBHANGI,6815,ORISSA
INDIA,KASHINGAR,6815,ORISSA
INDIA,KOCHEI,6792,ORISSA
INDIA,SANKERKO,6792,ORISSA
INDIA,BHINGARPUR,674,ORISSA
INDIA,JARIPATNA,674,ORISSA
INDIA,JHINTISASAN,674,ORISSA
INDIA,MUKUNDADASPUR,674,ORISSA
INDIA,BAIPUR,6755,ORISSA
INDIA,BHALAPATHAR,6755,ORISSA
INDIA,HARYANALDIA,6755,ORISSA
INDIA,KANTABAD,6755,ORISSA
INDIA,NARANGARH,6755,ORISSA
INDIA,BASUDEVPUR,6752,ORISSA
INDIA,KUNDUKELA,6622,BIHAR
INDIA,MANGESHPUR,6622,BIHAR
INDIA,SUBOLEGA,6622,BIHAR
INDIA,BOIPUR,6682,BIHAR
INDIA,SINLEKHANDATA,6682,BIHAR
INDIA,DHAMA,6681,BIHAR
INDIA,HARYANATIBARI,6681,BIHAR
INDIA,PARMANPUR,6681,BIHAR
INDIA,SINDURPANK,6681,BIHAR
INDIA,PADAMPUR,6784,BIHAR
INDIA,GHANTESHWAR,6786,ORISSA
INDIA,KISHORENAGAR,671,ORISSA
INDIA,JAKHAPURA,6726,ORISSA
INDIA,PANIKOILI,6726,ORISSA
INDIA,RAJNAGAR,6729,ORISSA
INDIA,JAJANGA,6767,ORISSA
INDIA,DHALPUR,6762,ORISSA
INDIA,KARAMAL,6762,ORISSA
INDIA,HINGUA,6762,ORISSA
INDIA,SHANKARPUR,6762,ORISSA
INDIA,SIMINAL,6762,ORISSA
INDIA,GUNCIBIL,6769,ORISSA
INDIA,BHASPUR,6673,BIHAR
INDIA,BALIMETA,6861,ORISSA
INDIA,KANTAPALLI,6646,BIHAR
INDIA,SARALA,6646,BIHAR
INDIA,RAJPURA,6645,BIHAR
INDIA,BANDHABAHAL,6647,BIHAR
INDIA,DHUTRA,6645,BIHAR
INDIA,KULABIRA,6645,BIHAR
INDIA,LAKHANPUR,6645,BIHAR
INDIA,TALTATIA,6645,BIHAR
INDIA,GOLABANDHA,6683,BIHAR
INDIA,MELCHHAMUNDA,6683,BIHAR
INDIA,MOTER,6673,BIHAR
INDIA,BHOJPUR,6647,BIHAR
INDIA,KESAIBAHAL,6642,BIHAR
INDIA,KUNTRA,6642,BIHAR
INDIA,BIJIPUR,6685,BIHAR
INDIA,BANAHARPALI,6647,BIHAR
INDIA,BARKETE,6643,BIHAR
INDIA,SKIKHOK GHAT,3759,ASSAM
INDIA,PHILLOVERI,3759,ASSAM
INDIA,TALAP,3759,ASSAM
INDIA,SAPATGRAM,3667,ASSAM
INDIA,BAGRIBARI,3667,ASSAM
INDIA,KAKAPATHAR,3759,ASSAM
INDIA,KHATKHATI,3675,ASSAM
INDIA,HOWRA GHAT,3674,ASSAM
INDIA,BAKULIA,3674,ASSAM
INDIA,UMARANGSHU,3670,ASSAM
INDIA,DAINHAT,3453,WEST BENGAL
INDIA,CHAMPAHATTI,3174,WEST BENGAL
INDIA,SWARUPGANJ,3472,WEST BENGAL
INDIA,MOHALLAN,1637-778,PUNJAB
INDIA,BALLUANA,1634-560,PUNJAB
INDIA,LOPON,1636-646,PUNJAB
INDIA,BHABALA,1628-82,PUNJAB
INDIA,ISSRU,1628-75,PUNJAB
INDIA,KASABAD,161-826,PUNJAB
INDIA,ACHHARWAL,1624-515,PUNJAB
INDIA,HARYANATUR,1624-522,PUNJAB
INDIA,MAURNABHA,1679-762,PUNJAB
INDIA,MEHATPUR,1885-702,PUNJAB
INDIA,BACCHURI,1885-72,PUNJAB
INDIA,RAKARDHABA,1185-382,PUNJAB
INDIA,PANAM,1884-607,PUNJAB
INDIA,KOTLANKUD SINGH,1882-694,PUNJAB
INDIA,KANDIALA,1872-314,PUNJAB
INDIA,JOGICHREMA,1872-372,PUNJAB
INDIA,HARYANARCHOWAL,1872-324,PUNJAB
INDIA,GHUMAN,1872-20,PUNJAB
INDIA,OGDEVKALAN,1858-45,PUNJAB
INDIA,RAMDASS,1858-22,PUNJAB
INDIA,KARWIL,5198,UTTAR PRADESH
INDIA,JALAUN,5168,UTTAR PRADESH
INDIA,KALPI,5164,UTTAR PRADESH
INDIA,JIYANPUR,5466,UTTAR PRADESH
INDIA,SAHASWAN,5833,UTTAR PRADESH
INDIA,TILHAR,5841,UTTAR PRADESH
INDIA,PAHASU,5733,UTTAR PRADESH
INDIA,KHERWA,2932-444,RAJASTHAN
INDIA,BERA,2933-43,RAJASTHAN
INDIA,BHAROONDA,2933-482,RAJASTHAN
INDIA,BANKHI,2933-411,RAJASTHAN
INDIA,NETRA,2933,RAJASTHAN
INDIA,NANA,2933-451,RAJASTHAN
INDIA,GANGARAMPUR,3521,WEST BENGAL
INDIA,ITAHAR,3523,WEST BENGAL
INDIA,KARANDIGHI,3525,WEST BENGAL
INDIA,GOPALPUR,343,WEST BENGAL
INDIA,GOPALMATH,343,WEST BENGAL
INDIA,HEMTABAD,3523,WEST BENGAL
INDIA,SAMASPUR,3523,WEST BENGAL
INDIA,AMARUN,342,WEST BENGAL
INDIA,MADHYAMGRAM,342,WEST BENGAL
INDIA,GANGPUR,342,WEST BENGAL
INDIA,BARSUL,342,WEST BENGAL
INDIA,JANGIPARA,3212,WEST BENGAL
INDIA,RAJBALHAT,3212,WEST BENGAL
INDIA,METIGARA,353,WEST BENGAL
INDIA,DHUPGURI,3563,WEST BENGAL
INDIA,MADARIHAT,3563,WEST BENGAL
INDIA,RADHAMOHANPUR,3222,WEST BENGAL
INDIA,PANCHKURI,3222,WEST BENGAL
INDIA,BIHARAJALALCHAK,3224,WEST BENGAL
INDIA,MIRIK,354,WEST BENGAL
INDIA,CHANDRA CONA,3225,WEST BENGAL
INDIA,PIRHAT,6784,ORISSA
INDIA,JUDIGADIA,6788,ORISSA
INDIA,KULAGARH,6822,ORISSA
INDIA,BHUBANDPUR,6756,ORISSA
INDIA,KAMAGURU,6756,ORISSA
INDIA,NIVAKARPUR,6756,ORISSA
INDIA,SARAN,6756,ORISSA
INDIA,KADUAPADA,6724,ORISSA
INDIA,NALIGARH,6724,ORISSA
INDIA,NUAGAONHAT,6724,ORISSA
INDIA,TARIKUNDA,6724,ORISSA
INDIA,GANDANAL,6732,ORISSA
INDIA,KHAJURIA KATA,6732,ORISSA
INDIA,MERAMUAMDAL,6764,BIHAR
INDIA,GOBIRA,661,BIHAR
INDIA,JARAIKELA,661,BIHAR
INDIA,PURNA PANI,661,BIHAR
INDIA,RAIBOGA,661,BIHAR
INDIA,BEHERA,6672,BIHAR
INDIA,JUNAGARH,6672,BIHAR
INDIA,NARELA ROAD,6647,BIHAR
INDIA,BHUSANDPUR,6756,ORISSA
INDIA,PHULPARAS,6277,BIHAR
INDIA,RIBILGANJ,6152,BIHAR
INDIA,PARSA,6152,BIHAR
INDIA,BHELDI,6152,BIHAR
INDIA,MARHAURAH,6152,BIHAR
INDIA,TARAIYAN,6152,BIHAR
INDIA,NAGRA,6152,BIHAR
INDIA,BANIAPUR,6152,BIHAR
INDIA,JALALPUR,6152,BIHAR
INDIA,HARYANASANTURA,6154,BIHAR
INDIA,SHASHAMOSA,6156,BIHAR
INDIA,TURKAULIA,6252,BIHAR
INDIA,DAMODARPUR,6252,BIHAR
INDIA,DAUDPUR,6152,BIHAR
INDIA,MANJHI,6152,BIHAR
INDIA,DORIGANJ,6152,BIHAR
INDIA,NAYAGAON,6152,BIHAR
INDIA,ZEERADEI,6154,BIHAR
INDIA,ANDAR,6154,BIHAR
INDIA,BASANTPUR,6154,BIHAR
INDIA,BARHARIA,6154,BIHAR
INDIA,SIDHAWALIA,6156,BIHAR
INDIA,DIGHA DUHAULI,6156,BIHAR
INDIA,BARAULI,6156,BIHAR
INDIA,MAJHAGARH,6156,BIHAR
INDIA,NECHUA ZALALPUR,6156,BIHAR
INDIA,BARAIPATTI,6156,BIHAR
INDIA,PIPRAKOTTA,6252,BIHAR
INDIA,BIDUPUR,612-82,BIHAR
INDIA,HARYANAWALI KHARAGPUR,6342,BIHAR
INDIA,JHAJHA,6345,BIHAR
INDIA,EKMA,6152,BIHAR
INDIA,THAWE,6156,BIHAR
INDIA,BENIPUR,6242,BIHAR
INDIA,SUGAULI,6252,BIHAR
INDIA,CHAUPATIA,6254,BIHAR
INDIA,RAGHOGARH,7544,MADHYA PRADESH
INDIA,JESHAR,2848-84,GUJARAT
INDIA,VASNAIYAVA,2717-74,GUJARAT
INDIA,CHARODI,2717-73,GUJARAT
INDIA,ADAWAL,7782-647,MADHYA PRADESH
INDIA,NAGARNAR,7782-652,MADHYA PRADESH
INDIA,AASNA,7782-652,MADHYA PRADESH
INDIA,BARSUR,7782-622,MADHYA PRADESH
INDIA,SHIPRA,7272-842,MADHYA PRADESH
INDIA,BAROTHA,7272-882,MADHYA PRADESH
INDIA,SIYA,7272-832,MADHYA PRADESH
INDIA,HARYANATPIPLA,7271-725,MADHYA PRADESH
INDIA,CHAPADA,7271-733,MADHYA PRADESH
INDIA,KARNAWAD,7271-761,MADHYA PRADESH
INDIA,RAWANWARA,7161-620,MADHYA PRADESH
INDIA,UMRETH,7161-640,MADHYA PRADESH
INDIA,GUDI,7161-660,MADHYA PRADESH
INDIA,TEEGAON,7164-633,MADHYA PRADESH
INDIA,UMARI,7542-685,MADHYA PRADESH
INDIA,MAKSBODANGARH,7544-617,MADHYA PRADESH
INDIA,GUPLIA,7548-756,MADHYA PRADESH
INDIA,GADULI,7548-742,MADHYA PRADESH
INDIA,MALHERGARH,7548-743,MADHYA PRADESH
INDIA,BEHLAHRU,7548-744,MADHYA PRADESH
INDIA,RAJANAGARAM,883-54,ANDHRA PRADESH
INDIA,PULLADIGUNTA,863-28,ANDHRA PRADESH
INDIA,YEERAVARAM,8868-299,ANDHRA PRADESH
INDIA,KANJARAMPETTAI,452,TAMIL NADU
INDIA,MUCHALAMB,8481-536,ANDHRA PRADESH
INDIA,KALKERE,8176-581,KARNATAKA
INDIA,BALNI,8382-39,KARNATAKA
INDIA,KADABAHALLI,8234-69,KARNATAKA
INDIA,HARYANANSI,8397-778,KARNATAKA
INDIA,TAMBRAHALLI,8397-782,KARNATAKA
INDIA,HARYANAMPASAGARA,8397-784,KARNATAKA
INDIA,UTTAR PRADESHPINAYAKANAHALLI,8397-786,KARNATAKA
INDIA,MORIGERE,8397-770,KARNATAKA
INDIA,ULAVATTI,8397-772,KARNATAKA
INDIA,TELGI (BL),8398-716,KARNATAKA
INDIA,CHIGATERI,8398-708,KARNATAKA
INDIA,KENCHKERI,8398-707,KARNATAKA
INDIA,UCHCHANGIDURGA,8398,KARNATAKA
INDIA,KOGALI,8398-776,KARNATAKA
INDIA,MATTIHALLI,8398-700,KARNATAKA
INDIA,UTTAR RAMNAGAR,3452,WEST BENGAL
INDIA,KETUGRAM,3453,WEST BENGAL
INDIA,KHOLAPOTA,3217,WEST BENGAL
INDIA,BHALUKA,3473,WEST BENGAL
INDIA,DHUBULIA,3472,WEST BENGAL
INDIA,SHYAMPUR BAZAR,3472,WEST BENGAL
INDIA,RASHKHOWA,3525,WEST BENGAL
INDIA,MATIERA,353,WEST BENGAL
INDIA,SEVOKE ROAD,353,WEST BENGAL
INDIA,AHMEDPUR,3463,WEST BENGAL
INDIA,LOHAPUR,3465,WEST BENGAL
INDIA,MAHARAJNAGAR,3512,WEST BENGAL
INDIA,AKIWATE I/E,2322-211,MAHARASHTRA
INDIA,JANOLI,2322-331,MAHARASHTRA
INDIA,CHIPRI,2322-221,MAHARASHTRA
INDIA,NARSABAWADI,2322-401,MAHARASHTRA
INDIA,PARVATI 2/E,2322-521,MAHARASHTRA
INDIA,SAINIK TAKALI,2322-425,MAHARASHTRA
INDIA,SHIRTI,2322-341,MAHARASHTRA
INDIA,ALAT,2322-540,MAHARASHTRA
INDIA,AMBAVADI,2322-332,WEST BENGAL
INDIA,BHUEWADI,2322-336,MAHARASHTRA
INDIA,SHINGNAPUR,2322-367,MAHARASHTRA
INDIA,KHUPIRE,2322-369,MAHARASHTRA
INDIA,KUDITRE,231-344,MAHARASHTRA
INDIA,SANGRUL,231-344,MAHARASHTRA
INDIA,SADALI KHALSA,231-376,MAHARASHTRA
INDIA,HARYANASUR KHURD,231-374,MAHARASHTRA
INDIA,UJALIWADI,231-677,MAHARASHTRA
INDIA,MUDASIGI,231-615,MAHARASHTRA
INDIA,BHADWAN,2323-451,MAHARASHTRA
INDIA,BALAKANGALE,2323-380,MAHARASHTRA
INDIA,GOREGAON,2456-630,MAHARASHTRA
INDIA,AUNDANAGANATH,2456-600,MAHARASHTRA
INDIA,BALAPUR,2456-331,MAHARASHTRA
INDIA,PALASGAON (JAT),7178-81,MAHARASHTRA
INDIA,KANHAN,7102-361,MAHARASHTRA
INDIA,BHUGAON,7109-751,MAHARASHTRA
INDIA,ASSAMGAON,7185-59,MAHARASHTRA
INDIA,KONDA,7185-57,MAHARASHTRA
INDIA,ALDONA,832-262,GOA
INDIA,AJNUNA,832-262,GOA
INDIA,ASSAMSONDRA,832-362,GOA
INDIA,CHORAO,832-286,GOA
INDIA,COLVALE,832-362,GOA
INDIA,CORLIM,832-286,GOA
INDIA,DIWAR,832-286,GOA
INDIA,DONAPAULA,832-222,GOA
INDIA,MANDREM,832-291,GOA
INDIA,MANDUR,832-222,GOA
INDIA,MERCES,832-223,GOA
INDIA,NERUL,832-272,GOA
INDIA,PORVORIM,832-217,GOA
INDIA,POMBURPA,832-261,GOA
INDIA,RIBANDAR,832-226,GOA
INDIA,SALIGAO,832-276,GOA
INDIA,SIOLIM,832-217,GOA
INDIA,TIVIM,832-262,GOA
INDIA,TIVIM VILLAGE,832-362,GOA
INDIA,ASSAMSOLNA,834-760,GOA
INDIA,CANBAULIM,834-786,GOA
INDIA,CHANDOR,834-783,GOA
INDIA,CORTALIM,832-513,GOA
INDIA,CURTORIM,832-783,GOA
INDIA,LOUTOLIM,832-783,GOA
INDIA,MIE,832-783,GOA
INDIA,MOHAR,834-786,GOA
INDIA,NAGOA,834-783,GOA
INDIA,RAIA,834-783,GOA
INDIA,SANCOALE,834-513,GOA
INDIA,SARZORA,834-763,GOA
INDIA,VARDA,834-786,GOA
INDIA,VERNA,834-783,GOA
INDIA,DABAL,834-312,GOA
INDIA,HONDE,834-374,GOA
INDIA,MARCELA,834-286,GOA
INDIA,MARDOL,834-312,GOA
INDIA,PALE,834-312,GOA
INDIA,POIRA,834-362,GOA
INDIA,SANQUELIM,834-362,GOA
INDIA,SAVAI-VEREM,834-312,GOA
INDIA,SHIRODA,834-312,GOA
INDIA,TISCA,834-312,GOA
INDIA,VALPOI,834-374,GOA
INDIA,AGONDA,834-643,GOA
INDIA,BHATPAL,834-643,GOA
INDIA,LOLIEM,834-643,GOA
INDIA,POINGUNINIM,834-643,GOA
INDIA,TURANBE,2325-390,MAHARASHTRA
INDIA,CHIKHALI,2325-262,MAHARASHTRA
INDIA,SENAPATI KOPSI,2325-251,MAHARASHTRA
INDIA,HARYANASSUR (KH),2325-255,MAHARASHTRA
INDIA,WADWA,2325-381,MAHARASHTRA
INDIA,PIMPALGAON (KOLHAPUR),2325-61,MAHARASHTRA
INDIA,ALATE,230-487,MAHARASHTRA
INDIA,TARDAL,230-491,MAHARASHTRA
INDIA,KOROCHI,230-493,MAHARASHTRA
INDIA,TILWANI,230-492,MAHARASHTRA
INDIA,TOP,230-465,MAHARASHTRA
INDIA,PARGOAN,230-477,MAHARASHTRA
INDIA,PEDA PULIVARRU,8648,ANDHRA PRADESH
INDIA,OLGNALROD,4256,ANDHRA PRADESH
INDIA,VELDHURTHY,8642,ANDHRA PRADESH
INDIA,VIJAYPUR SOUTH,8642,ANDHRA PRADESH
INDIA,MACHAWARAM,8649,ANDHRA PRADESH
INDIA,MURIKIPUDI,8647,ANDHRA PRADESH
INDIA,UTTAR PRADESHPALAPODU,8647,ANDHRA PRADESH
INDIA,SHANTIRBAZAR,3823,TRIPURA
INDIA,CHITRAKOOT,7670,MADHYA PRADESH
INDIA,KHETIA,7281,MADHYA PRADESH
INDIA,SAUDAD,7186-321,MAHARASHTRA
INDIA,SHAHAPUR (BHANDRA),7184-811,MAHARASHTRA
INDIA,WARPHI,7184-855,MAHARASHTRA
INDIA,BHANDRA MIDC,7184-44,MAHARASHTRA
INDIA,KAKODI,7199-54,MAHARASHTRA
INDIA,RAMAPUR,2347-478,MAHARASHTRA
INDIA,BHAKUCHIWADI,2347-460,MAHARASHTRA
INDIA,WANGI,2347-441,MAHARASHTRA
INDIA,CHINCHNI (AMBAK),2347-455,MAHARASHTRA
INDIA,SHIRNI,2347-483,MAHARASHTRA
INDIA,TONDOLI,2347-382,MAHARASHTRA
INDIA,UMADI,2344-880,MAHARASHTRA
INDIA,SHEGAON,2344-860,MAHARASHTRA
INDIA,BILLUR,2344-841,MAHARASHTRA
INDIA,SANKH,2344-870,MAHARASHTRA
INDIA,MADGYAL,2344-835,MAHARASHTRA
INDIA,AKOLABAZAR,7232-553,MAHARASHTRA
INDIA,BADEGAON,7238-22,MAHARASHTRA
INDIA,KARANJI,7235-332,MAHARASHTRA
INDIA,MOHADA,7235-352,MAHARASHTRA
INDIA,BARGONLYJUNG,7320-85,MADHYA PRADESH
INDIA,NEPANAGAR,7325-221,MADHYA PRADESH
INDIA,PHOOPNAR,7325-833,MADHYA PRADESH
INDIA,SHAHAPUR,7325-881,MADHYA PRADESH
INDIA,PADARWAL,7496-457,MADHYA PRADESH
INDIA,SEMARI,7496-458,MADHYA PRADESH
INDIA,KHOD,7496-492,MADHYA PRADESH
INDIA,AMULA,7493-659,MADHYA PRADESH
INDIA,SIRSOD,7493-63,MADHYA PRADESH
INDIA,UGAWA,7493-645,MADHYA PRADESH
INDIA,DAMNORKALA,7493-646,MADHYA PRADESH
INDIA,KHUDAWALI,7493-747,MADHYA PRADESH
INDIA,KARHI,7493-762,MADHYA PRADESH
INDIA,BAMORI,7493-687,MADHYA PRADESH
INDIA,INDAR,7492-439,MADHYA PRADESH
INDIA,MADWASA,7492-439,MADHYA PRADESH
INDIA,BALKWADA,7285-686,MADHYA PRADESH
INDIA,BALSAMUND,7285-657,MADHYA PRADESH
INDIA,BORAWAN,7285-777,MADHYA PRADESH
INDIA,PANWA,7285-654,MADHYA PRADESH
INDIA,PIPALGONE,7285-646,MADHYA PRADESH
INDIA,MAKARKHEDA,7285-647,MADHYA PRADESH
INDIA,SONKATCH,7562-697,MADHYA PRADESH
INDIA,DORAHA,7562-697,MADHYA PRADESH
INDIA,AHMEDPUR,7562-658,MADHYA PRADESH
INDIA,CHARNOL,7562-691,MADHYA PRADESH
INDIA,PARKHADEHASAN,7562-656,MADHYA PRADESH
INDIA,JAMONIA,7562-664,MADHYA PRADESH
INDIA,KHAJURIKALA,7562-694,MADHYA PRADESH
INDIA,TUMODA,7562-632,MADHYA PRADESH
INDIA,PARKHEDI,7562-643,MADHYA PRADESH
INDIA,SEWDA,7560-721,MADHYA PRADESH
INDIA,DHONDI,7560-723,MADHYA PRADESH
INDIA,KOTHARI,7560-642,MADHYA PRADESH
INDIA,JAWAR,7560-692,MADHYA PRADESH
INDIA,SIDDIQUEGANJ,7560-662,MADHYA PRADESH
INDIA,PANSAR,2764-882,GUJARAT
INDIA,KALYANPURA,2764-712,GUJARAT
INDIA,KATRA,2766-864,GUJARAT
INDIA,BHADRADA,2733-477,GUJARAT
INDIA,DASAJ,2767-784,GUJARAT
INDIA,MILKI,3512,WEST BENGAL
INDIA,PATIRAJPAR,3524,WEST BENGAL
INDIA,BUNIADPUR,3521,WEST BENGAL
INDIA,CHANGRABANDHA,3584,WEST BENGAL
INDIA,BHALUKA,3472,WEST BENGAL
INDIA,ORISSAGRAM,3452,WEST BENGAL
INDIA,BALSI,3243,WEST BENGAL
INDIA,INDUS,3243,WEST BENGAL
INDIA,BADHWANA,1250-835,HARYANA
INDIA,JATTIKALAN,1264-765,HARYANA
INDIA,JHANDA KALAN,1659,PUNJAB
INDIA,SMALAKHA,1742,PUNJAB
INDIA,LALGANJ,5341,UTTAR PRADESH
INDIA,LAKHANA,5680,UTTAR PRADESH
INDIA,KERAKAT,5450,UTTAR PRADESH
INDIA,KUNDA,5341,UTTAR PRADESH
INDIA,DARLA GHAT,1796,HIMACHAL PRADESH
INDIA,BAHADERKHERA,1634-542,PUNJAB
INDIA,MALUKPUR,1634-570,PUNJAB
INDIA,LAMOCHARKALAN,1638-566,PUNJAB
INDIA,PARJIAN,1821-742,PUNJAB
INDIA,SOHAL JAGIR,1821-732,PUNJAB
INDIA,KULAR,1821-442,PUNJAB
INDIA,UDHANWAL,1872-362,PUNJAB
INDIA,MANAULI,1888-516,PUNJAB
INDIA,RAJEWAL,1628-87,PUNJAB
INDIA,DHAMOT,1628-782,PUNJAB
INDIA,GHUDANI KALAN,1628-742,PUNJAB
INDIA,SEHAURA,1628-792,PUNJAB
INDIA,RAUNI,1628-87,PUNJAB
INDIA,JARG,1682-872,PUNJAB
INDIA,SIDHWANBET,1624-40,PUNJAB
INDIA,BHUNDHARI,1624-48,PUNJAB
INDIA,BAJACHEK,1883-536,PUNJAB
INDIA,BHUNGA,1886-534,PUNJAB
INDIA,TALWANDI JATTAN,1886-712,PUNJAB
INDIA,KOTJATUHI,1884-5029,PUNJAB
INDIA,BARIANKALEN,1884-437,PUNJAB
INDIA,SAROYA,1885-300,PUNJAB
INDIA,KHANEWAL,1764-812,PUNJAB
INDIA,KAIDUPUR,1765-650,PUNJAB
INDIA,NARMANA,1765-670,PUNJAB
INDIA,THUHA,1762-66,PUNJAB
INDIA,NANDUPURKESHA,1763-61,PUNJAB
INDIA,JAKHWALI,1763-60,PUNJAB
INDIA,JALOON,1679-862,PUNJAB
INDIA,SEKHA,1679-863,PUNJAB
INDIA,THULIWAL,1679-832,PUNJAB
INDIA,MOONAK,1676-776,PUNJAB
INDIA,SAHOKE,1672-882,PUNJAB
INDIA,BALIANKATTU,1675-711,PUNJAB
INDIA,JATANBARI,382,TRIPURA
INDIA,KAKRABAN,382,TRIPURA
INDIA,GANDACHERA,382,TRIPURA
INDIA,HRISHYAMUKH,3823,TRIPURA
INDIA,BARAPATHARI,3823,PUNJAB
INDIA,JOLAIBARI,3823,PUNJAB
INDIA,RADHANAGAR,3243,WEST BENGAL
